OBJECTID,TYPE,Status,Comments,Date_Mod,Compiler,Name,Name_Source,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Area,Shape__Length
3700,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,246acf8e-89a0-4940-82a1-4ebdec2b56b4,13169.9084472656,505.407056210358
3701,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,344ef7e4-4699-474d-b034-466c09a928b8,1298.85571289063,402.746902787195
3702,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,4ee7d437-0a22-4014-b4c0-695983d1d3f3,8959.97338867188,369.7656311114
3703,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,30efa7a1-c9ac-4dd0-af13-a18f557ae9c9,13392.9970703125,612.604468782434
3704,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,38219bfc-a7b4-48bd-a4b4-ed59cb7aabc8,31431.8366699219,863.59835521694
3705,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,6dca9484-dc01-4c08-aa06-b9b083d7a0bd,17647.7275390625,5999.47509505431
3706,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,ac60905b-c47b-4cf8-97cb-e28009c1c975,51220.9172363281,13684.778984506
3707,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,3d4e2437-c261-415a-8793-13de4df48723,788.05712890625,286.99136073885
3708,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,0d027ba2-71ff-43d7-bf3d-7bf92289a066,116040.994873047,2248.20564911492
3709,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c2dd2f31-7a94-4a50-abf8-81ba744747e9,25565.5786132813,766.879661437307
3710,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,b7674d00-8e48-4816-9367-8a1e2d29de27,36509.4309082031,1150.04157731937
3711,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f849c283-6aad-4c4c-a252-123a65dcc7fb,12510.75390625,2727.04488222133
3712,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,866f5633-7195-4780-8a87-7985a1724383,20289.3767089844,734.0337889006
3713,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,590bdf10-351b-46fb-ab57-d13cc97df8f8,42105.0925292969,951.798367119928
3714,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f0feb2bc-db98-4d69-b31c-dfe5eff2479b,64536.7077636719,9386.73292929142
3715,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c01f1c75-4622-4072-9642-2e906e130265,6159.16235351563,300.745244807526
3716,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,997afd11-8a1a-498c-93d2-94eecbc507d1,21835.609375,686.403076599293
3717,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f05601cf-d5b8-404e-9042-f14ae625c028,13635.841796875,588.705153854984
3718,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,1893cabd-37f2-4033-a3c2-76205cc8d763,8783.6396484375,367.276343491849
3719,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,79b93657-b0d7-4dbc-bf8d-27abbc8ebacb,37966.4055175781,7486.31203739584
3720,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,2ea62851-7432-4939-a905-2798341e3281,29522.1081542969,1122.1357274176
3721,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,67387b62-a46f-4177-b5cf-d8368763b4e9,2895.1767578125,251.919845451941
3722,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,b82bfada-d0a2-4f08-9c2b-2651b10f00a1,6926.82397460938,1407.16997761934
3723,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,e4f233c6-cf09-430f-985e-a7668c2b9bd5,22397.2482910156,3609.82412852673
3724,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,35ae8052-6817-4f26-bbdf-337e3297c58b,3245.60009765625,313.315318581681
3725,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c57d479c-7a4f-43b7-9e1b-7e762347b279,3165.19653320313,345.241184972505
3726,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f3c63099-1f66-4dc3-8b07-ed075c397334,25619.3884277344,964.080589000312
3727,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5b909336-a027-45f7-b6d1-bbbaef52509f,370759.349121094,4495.75767661607
3728,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,7ff9d44f-8047-402b-a523-843dd8e2cd15,63482.5222167969,1270.89892468318
3729,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,0b8bd015-921d-4a09-8d72-54e5b878fd6b,9194.89526367188,396.664813061747
3730,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,fe6ee172-3459-43e9-a43c-7fc3ea4294e1,59765.9497070313,1222.45785148667
3731,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,407ce054-016d-4e62-8445-9893c595c22d,134373.230712891,2071.22206483071
3732,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,e23ef35f-8ea1-403b-a01f-e9ec8b7ce691,3246.439453125,839.184049984139
3733,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,fd0f05fe-2f7c-4d70-bc43-f29afaeeab31,74354.4975585938,1552.5599364103
3734,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9190194d-2ad3-45df-aef5-e24727ca0bf8,65462.7778320313,7121.82801398114
3735,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,40e01a67-3ab1-4da1-824c-9d12f4372322,22547.8369140625,776.508905863475
3736,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,8c27e9ea-63c9-4a90-84de-364d3bd01710,110163.348144531,1926.42641387836
3737,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,972311ee-9635-4475-826b-608e6c15568c,111.047607421875,40.0994196852184
3738,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c34ede37-a61b-4674-8ec9-d3298a4154d8,1585.93286132813,152.882159193277
3739,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,80989b44-2375-4a9e-baec-4ffc8323e3dd,9980.27075195313,447.26674617075
3740,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5edfe223-cf68-4fa0-93c3-4a0cd173aa05,6049.8134765625,317.627271912012
3741,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,8b9599d9-f7b9-4694-9a0b-d9ff3eb9a67e,9773.94653320313,404.127776990635
3742,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f98110f9-5810-49e0-bdb2-02dbd7322caf,3997.17993164063,284.829503102152
3743,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,7107403a-e079-4273-9ff7-58d232cdd3e4,1584.65063476563,178.572515253333
3744,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,95263a23-0bd4-4148-9305-398fb4442fed,7795.15698242188,424.565432346164
3745,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,72813aa7-b1ea-48d4-b697-16e6a5b36db2,12163.0759277344,3745.43704751702
3746,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c178f153-5837-4d30-a822-d4dbb71db5b5,28468.7905273438,725.725748605669
3747,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,2277e6a1-269e-4cb4-a960-e508aed0aab2,67159.5402832031,1133.69024944633
3748,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9a616f79-cafd-4f84-a2e9-bca3172494de,23927.0153808594,709.648407570537
3749,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,144bcad7-85b7-4f19-b311-a61452a0de1b,11885.6091308594,553.638737334724
3750,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5b9f16f3-d0ba-49c4-8cb7-55deeeb131a8,14156.3212890625,502.791407057312
3751,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c6982b2d-bd88-4df9-a625-eb3b9c17e0bb,294.404541015625,70.3554431896143
3752,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,dafff114-dce3-4166-9c52-803caac9d58f,33369.078125,796.996177083324
3753,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9b56706d-f54c-4dd1-8dc1-f45ffebb0e62,20567.5500488281,736.567300833521
3754,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,3725b76d-1170-4bba-b6a7-cd9edf3a959e,2916.201171875,254.376876053295
3755,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,1ef63d90-d8fb-4f8a-bf33-18492ef1b9df,101339.240722656,1989.50478237841
3756,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,7de78559-ebad-4bdb-8df5-ecb62951c7c9,28272.7282714844,692.892861617749
3757,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,cec897d6-7ffa-4e34-bcae-7577b61324f3,52327.826171875,1089.21109892853
3758,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5f4afa92-ebde-437f-84d0-ef0986d4d7b6,16038.3344726563,756.208207452641
3759,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,8aef2bb2-6f3e-4d39-bcbb-c1bee07af6b9,12216.3566894531,522.152709900023
3760,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,379a0a90-09de-4d44-b549-70f4127ec829,46486.8010253906,8482.38152741158
3761,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,a071df37-2263-412e-820a-56238f09ef03,64776.1096191406,13621.9098514361
3762,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,44e4b887-3db5-49dd-b2bd-4d7b28c474da,861.735107421875,276.798290230902
3763,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,adff4a0a-89a0-4a6c-bb2b-bc4a0980ef3f,2384.29931640625,243.012190153224
3764,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,518ed11d-9dda-46d7-a14c-325ce0c0fdde,219346.648193359,2400.69388447614
3765,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,b1eaf219-50e0-4448-98f6-6aaf1234fb11,6173.87060546875,306.015871061705
3766,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5f322a20-81d8-417e-a4da-3d19defcdb35,11764.1604003906,413.870350513604
3767,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,89c65e02-a957-4fdb-b601-74e98e92dd88,9156.67993164063,436.347943348649
3768,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,ea318b49-cc2d-4547-bbff-bce1e3b08e84,23701.3542480469,742.307646695577
3769,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,16832d20-f960-4a7d-8ffd-5ae9f9b1f726,57256.0170898438,20719.1933294176
3770,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,92b4f24a-dbda-43e8-95d6-ee5376be350f,34167.3481445313,886.343278717531
3771,Lake or Reservoir,Updated,,2011-04-25T00:00:00.000Z,Sanborn,No Name,USGS,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,ee9f393e-4e9d-475f-a86f-529951a7a8cb,271701.404785156,3408.0289044574
3772,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,e090a0c2-40d7-4770-a7a4-b2865674e091,2566.55859375,245.487081282067
3773,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,fbdb91f2-b8ad-4fc6-9f5e-a29a6eb800e4,18140.0732421875,3124.73390800416
3774,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,d65f3a4f-6cf3-4700-8478-1fa75a3f2657,98961.1301269531,1868.71367651697
3775,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,a740f369-086e-4f18-9268-e0de68772575,16833.4873046875,504.749013833985
3776,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,eea6c2e2-984d-4d86-a0cc-1098b99172ea,73198.5083007813,1683.13702996935
3777,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5ec15b51-7efb-49b6-9509-974742930da0,28993.5610351563,7860.94937148099
3778,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,4fb6f977-afe9-41b6-b589-b484d2784756,4204.62841796875,712.074523017336
3779,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,8a1161ff-2dda-4bb3-97f2-838253406a37,44607.6948242188,901.404826804831
3780,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,2fbb8673-3ce0-4f53-ad96-9956aed526d0,79505.3959960938,1417.34615585225
3781,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,03bfee3a-5ee8-40e3-95dd-018c78dd897b,48001.0493164063,1108.05064829773
3782,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,1aee513e-2671-4234-a2bb-413468ffdec7,26037.7104492188,735.080366939821
3783,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,2ed76915-4642-4223-b03e-1ff857cf1652,1841.33618164063,363.750919530844
3784,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,d361e424-15e7-4d62-bf74-eb9022bf7e3f,1217.90087890625,463.715442967995
3785,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,c5d177b7-37ce-4cd0-b3c0-e8b7a74819da,41116.3879394531,805.19383475067
3786,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,093acbf2-1b1f-4230-b6fe-af9b33eb2734,2828.04931640625,1108.74355608749
3787,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,fae5de6c-8669-48c9-9bd2-91e257c01cdb,13995.986328125,464.316488664613
3788,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,7568e018-5528-47fc-8340-c5767a15bf9d,27586.0095214844,6302.83225355121
3789,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,89810ad8-7b20-4f84-9ecc-201608e3a897,1016.63012695313,215.518953148384
3790,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,be62ee31-0880-42be-b094-3622ae4e30b4,10378.3154296875,2513.67814967362
3791,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,3c54c9b9-cb46-45e9-b928-84725dc0ffda,1318.048828125,167.422955622749
3792,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,901fbdd8-94e0-4d4e-b072-18abe3d3f44d,1343.41235351563,420.085090336296
3793,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,68217d3c-8dfb-4e7e-a266-3aab8deee861,9509.5283203125,2382.9535838716
3794,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,738abd91-0db4-4c39-b2ea-2f17c6b57bdc,31756.9638671875,888.230604505501
3795,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,7d190ce6-e3dc-4f9a-9cc4-09ea2fdd27fe,23992.7448730469,870.407059177615
3796,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f6c052f8-313c-4e77-8472-91eeadf28d48,580.624755859375,88.858954785971
3797,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,6a72e60c-2e0b-4989-a4e5-2233b5d53d2b,228.303466796875,69.5626341333004
3798,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,bb6bcb1b-79a6-4379-a78c-1b0092c34080,100.179931640625,44.5276165873162
3799,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,80903eb4-a456-4cbb-8eb0-c9306e11916e,39222.8471679688,974.436816009462
3800,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,bb779616-dafc-4cd6-bea1-14df19640ab5,7512.15795898438,2766.4147648578
3801,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5e248548-15e5-4c9e-9797-75614c68edb6,20925.7478027344,670.151348925184
3802,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,b150c2da-b42e-4fa6-af85-d56c6bdaefe6,57482.8266601563,1004.68688430256
3803,Lake or Reservoir,Updated,,2011-04-25T00:00:00.000Z,Sanborn,Lake Lynnhurst,USGS,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,48be532d-052c-45a9-ad96-0a8db41cfba8,381566.818603516,4123.92884146561
3804,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,14527744-d535-4dbd-a84a-9b1e260a77cb,653.2265625,105.054615892916
3805,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9479f5e6-1db8-41a0-b8ee-2225532c914a,39325.8479003906,1057.070716258
3806,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,7162bf00-0f2d-464a-84e6-b2096ea09446,7616.251953125,555.502631386519
3807,Marsh or Swamp,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,9ed0d161-5f7d-47f4-b5f5-181bb8f986a0,3950.30859375,807.043479896582
3808,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,2057cf76-da80-441f-9ae1-f4f19ec7fbc1,21582.9916992188,7290.56432540098
3809,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,b7e0432a-32c9-4840-82fe-5d0932172307,5272.33544921875,358.215315094547
3810,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,83f11cdc-0f73-49fb-965a-62f44a85e977,3833.70703125,241.865190634976
3811,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,3bfee2a9-5566-415e-a885-82a4fd2dbaa9,75467.1669921875,1184.46496353774
3812,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,3b63a455-eb2d-4048-877a-f17413fe7f49,1359.17700195313,140.996137438219
3813,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,4868be4e-b39d-4832-ae34-9aa356b42b2f,3110.73510742188,224.957616711089
3814,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,a981c1e7-f5cd-47aa-8fe7-56dddb1debd2,71619.9018554688,1299.94054368217
3815,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,ab5af10a-6f58-4ad4-8835-687b717108ed,67280.9501953125,1636.87748762351
3816,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,36a3427b-a448-47a6-8c83-c04f0f04be0d,20771.2993164063,793.120590881842
3817,Stream,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5fa9f5eb-edc3-4455-a9c4-71efb34170b6,131307.537597656,19663.0953317038
3818,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,83e9181a-9ca9-4dd3-9981-69142696e349,168916.786132813,3385.02170463378
3819,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,60297c00-135c-4122-af3d-853472fd1d0f,604.203857421875,103.281149991477
3820,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,38a7ad07-75c0-4180-93ee-b4ccc494586d,171361.605224609,3048.4704229938
3821,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,923bb916-e563-4ad4-9ee7-7f93e163ec04,10656.2272949219,526.063776455368
3822,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,dff1f4d5-d963-4cba-80ce-29494af3e16c,998.863525390625,124.962626915849
3823,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,4b15c1b2-7547-4ad4-9a0c-59ff9697f992,5805.1923828125,404.231182339973
3824,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,ebbbbcad-9dc7-49bd-a4ec-b07481bf7a4d,6255.80029296875,295.117966466755
3825,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,dbb17424-aa59-4691-8fa5-105e1a0313fd,11301.4016113281,413.22068405844
3826,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,f22858e2-61ac-445d-99f7-548fdf934ef1,215717.0390625,2072.73417580121
3827,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,8cdafca6-a01d-4e78-8c7d-ac9af29e5470,36392.3063964844,783.347066097795
3828,Lake or Reservoir,Updated,,2011-04-25T00:00:00.000Z,Sanborn,No Name,USGS,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,4f89a7a5-7b7c-4989-9491-7f5136d9df44,70088.7529296875,1881.18067554685
3829,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,31640ff3-3a16-4335-adbf-aad426921b6e,16228.7429199219,517.010689095317
3830,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,d9b584c9-2b1f-4996-833a-4028f231ebf2,3946.357421875,239.205119227535
3831,Pond,New,,,,,,GISAdmin,2018-06-22T17:57:48.963Z,GISAdmin,2018-06-22T17:57:48.963Z,5ba3320e-d358-492c-b604-8acbf005e681,3887.37329101563,241.710913279241
