OBJECTID,TYPE,Status,Comments,Compiler,Date_Modified,Data_Source,Company,Co_Label,Maint_Status,Attribute_Auth,GlobalID,created_user,created_date,last_edited_user,last_edited_date,Shape__Length
179,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,64fbbcc7-74b5-41ee-a0d2-a9eadc813f8f,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,727.668711093224
180,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,beda6012-3ae2-46fa-aefa-f14689ee1e42,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,317.164386712421
181,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,c7c62bd8-1aef-41ea-8a5d-c54909047c9d,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,566.460489885795
182,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,680a29da-af03-4443-b8d4-7d475eb6d433,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,443.495485733415
183,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,263752d0-46c5-46e6-8827-401814d23e9f,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,290.17436570982
184,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,ffc39df4-c0c5-456c-b4e5-19566e0270f1,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1292.92624200365
185,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,a6231c71-d4bb-49f4-8484-e6188fdd7198,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1278.75674076314
186,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,43367f43-7f7f-4d62-bc96-0f0591bddd2f,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1307.22704033247
187,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,2e7649c6-e17b-44e4-96af-88401a5dfaf8,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,374.255202461744
188,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,05a3f47b-7a64-4325-814a-43af56c11f7a,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,241.48414671656
189,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,139a4c3f-ad2c-4d3e-9648-c71f3d2da4fa,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,142.93604092944
190,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,606c93db-9dba-4515-9892-9a9cf3b3f7ab,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,91.6029556012852
191,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,3f9de681-8ec8-473d-ac38-4f830215f9e7,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,29.737110715365
192,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,afea3456-cd0b-4aeb-b0fc-c4a1594a8c1e,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,255.236081551475
193,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,34f81b67-e84e-4d30-b3e3-e10bc4d6dcaa,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,316.556760900752
194,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,3f3992b7-71b2-4878-b141-d363a8d36a49,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,278.468545290491
195,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,76a6902d-19ad-4995-9a18-273031c0d198,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,270.370755890724
196,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,69159542-6549-4ece-ba96-4b9f613cf5a2,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,271.371837101154
197,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,0cbb8020-fe0a-458b-be1a-538c58c9ffc8,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,133.01189048846
198,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,7ef0d8eb-d65e-4c0f-805b-46fd2ee0c236,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1215.28698917422
199,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,76495437-44a5-4fde-89f6-222500230e8d,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,45.8219192437872
200,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,a84244cc-16c7-4b2a-9b72-d6b60073daa2,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,926.754804247424
201,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,0a641cf7-0ebe-46f1-aa64-f3730e75002c,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,965.28573896316
202,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,397a6a5a-ff92-4034-91e3-65524cb56985,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,321.467355275113
203,Railroad Centerline,Existing,Merge,Surdex,2011-05-10T00:00:00.000Z,Parcel Data,Board of Education,,Done,S. Bradbury,19acd9ab-b02f-4d37-a350-de68a95d43d6,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,2934.31280017176
204,Railroad Centerline,New,Merge,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,Finch Family Land Trust,,Done,S. Bradbury,9ff71ebf-cf28-40db-b94d-ea82b880f9fd,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,756.834855721137
205,Railroad Centerline,New,Merge,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,Board of Education,,Done,S. Bradbury,cb49a41a-a6e1-45f6-8ca8-45d2483f1fb9,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,2857.38237151596
206,Railroad Centerline,Existing,Merge,Surdex,2011-05-10T00:00:00.000Z,Parcel Data,Finch Family Land Trust,,Done,S. Bradbury,82bba158-6365-4d75-b16f-5d863c1a8d12,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,2160.43117194697
207,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Finch Family Land Trust,,Done,S. Bradbury,c235237c-581a-4390-8ca6-760e85119d05,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,793.676732595371
208,Railroad Centerline,Existing,Merge,Surdex,2011-05-17T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,a1a8ef21-4439-442a-b551-d446214547e8,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,15523.3349415072
209,Railroad Centerline,New,Merge,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,Finch Family Land Trust,,Done,S. Bradbury,fe3ef453-b301-494c-ae64-349130496316,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,714.262617641514
210,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,N/A,,Done,S. Bradbury,4cf01e73-1372-402a-a9fc-fcb6817258fc,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,362.872773750839
211,Railroad Centerline,Existing,Merge,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Seneca Petroleum Co Inc,,Done,S. Bradbury,7f3e4694-aff8-40da-900b-47e7f668735e,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1645.66097984856
212,Railroad Centerline,New,,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,1de4d067-54c2-45a3-8f6c-b8ecf88572d8,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1567.96984006355
213,Railroad Abandoned,Existing,,Surdex,2011-05-10T00:00:00.000Z,Parcel Data,American Allied Railway Equipment Company,,Done,S. Bradbury,d0abc38e-1c66-4aa5-8b14-4dca12b1be5d,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,160.880547040139
214,Railroad Abandoned,Existing,Artifact. Delete,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,eaaf70b9-dd5e-4d01-b214-90c6c01e9da0,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,6.6172536721421
215,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,85f914f6-8c40-4552-86e0-38c179b202e9,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,171.521645695414
216,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,e2367564-3ec9-4539-b6c2-62b37b7e9b4e,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,317.990114558702
217,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,77c210bf-e8e1-4833-91d2-8e61de280e9f,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,435.52084342749
218,Railroad Centerline,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,afdc09bd-6da5-4905-a5d7-1b21ba61b532,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,134.199962860771
219,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,c08e50ff-bea8-42c0-ac90-46124ba56099,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,885.467891683687
220,Railroad Centerline,New,,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,6d202cfe-def9-44d7-9933-5351baa67042,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1129.09621582937
221,Railroad Centerline,New,,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,d3c7bdd3-bbf0-4e1c-a95e-d0c87e621e5b,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1056.46918903547
222,Railroad Centerline,Existing,Stops at Caterpillar,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,9322647e-a83c-4e05-8a6c-b3436e4e21d0,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,566.983280425148
223,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,75ef40c8-ceda-4673-85ab-c536c1c5bfbf,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1000.8816569422
224,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,8913be16-f1fd-4b99-b7db-18b890f1d071,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,667.724582836246
225,Railroad Abandoned,Existing,,Surdex,2011-05-10T00:00:00.000Z,Parcel Data,American Allied Railway Equipment Company,,Done,S. Bradbury,970ddc30-0227-4af7-a791-bbfd9824b00c,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,536.286935378992
226,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,ecb34115-14f5-455a-985a-199e6d132408,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,500.822503693658
227,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,c6cea2e2-3d77-4e76-9c7f-ed27b75c2376,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,440.484306721514
228,Railroad Abandoned,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,666c47dc-aae9-4676-ab52-df3fed613920,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1192.94007788931
229,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,665a6225-a0fb-40ad-96be-b0d2ea8ce3d9,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,3059.29041691452
230,Railroad Centerline,Existing,,Surdex,2011-05-10T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,fa0c1b49-8ccf-40d2-90a3-783f0655497b,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,960.658313217007
231,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,bc6e10cb-2127-40ac-a280-5d353567365c,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,219.180330878739
232,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,d2ad55eb-6874-4279-b471-8147f2c51bde,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,192.321617977307
233,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,4b407f73-1150-4964-b039-a15d2d9fe51d,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1466.50207681039
234,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,a52332b6-8408-44df-9130-ade980228433,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1466.66837190102
235,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,b59740b8-c34e-404f-840d-351e64aad3e8,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,235.031666267793
236,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,8a3aa9ce-4f89-42b4-ac12-612989983212,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,228.97018740456
237,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,81ceba73-ff80-42cd-a9dd-750c98d33f43,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1218.82121658382
238,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,9ae4de47-d805-4511-91d1-6f9144b7641a,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1226.54797328944
239,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,d53eb60d-98a9-40cb-bd53-16482eed2eea,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,784.181574495172
240,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,387e700b-f7ad-4e7b-80af-a052073f2dd5,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,768.447377045648
241,Railroad Centerline,New,,Sanborn,2011-05-10T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,5754217e-5334-47cd-a92a-c2c43b7c0867,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1337.23209022679
242,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,3e6e29a9-bedc-49f6-84d9-e1580520a71b,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,792.874376387284
243,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,746d1274-835e-457f-8ac6-a0d5a82fd0cf,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,226.30351543055
244,Railroad Centerline,Existing,Merge,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,4d8064a1-fda2-4908-b8ff-1d36bed6b2bd,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,404.213141328125
245,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,97a0f374-2296-4b03-bd80-4db12f85947a,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,295.66846851342
246,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,af0333f9-e27f-4c4d-a1c6-19737a2e158a,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,382.330907639892
247,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,9bd343d4-98cf-4b06-a852-6ca5fc183acd,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,329.299606349982
248,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,d1d28bac-c1d0-4094-9a25-41f34e1a79de,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,58.9900207731271
249,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,3ff4e256-77b6-4dc4-8de6-1c7e4645497c,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,116.58252605316
250,Railroad Centerline,Existing,,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,c5eae1be-8abf-4688-93ba-252e5f616dff,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,205.801501844966
251,Railroad Centerline,Existing,Merge,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,7662b52b-4dc2-46ff-9d81-b752f311056f,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,2648.72564873522
252,Railroad Centerline,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,9c75ef90-fd56-4f4d-831d-d141a97c52aa,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,290.578813836264
253,Railroad Abandoned,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,N/A,,Done,S. Bradbury,e3fcbd2d-e991-4028-b452-7fc49acbf839,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,649.39790236036
254,Railroad Abandoned,Existing,,Surdex,2011-05-16T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,30825fb7-8f2f-466c-bed1-a4d311fbc152,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,551.321695393247
255,Railroad Centerline,Existing,Merge,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,118aa96c-4d67-4c5b-9a2d-141589e72f61,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,6747.34244600704
256,Railroad Centerline,Existing,Merge,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,64e0b113-bced-4ba2-9f4e-60ac58d64956,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1017.33513103991
257,Railroad Centerline,Existing,Merge,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,"Tazewell & Peoria Railroad, Inc.",TP,Done,S. Bradbury,9afbb835-fd8a-485d-847c-991cc6608285,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,1227.61108725149
258,Railroad Centerline,Existing,Merge,Surdex,2011-05-17T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,91789e35-6b1b-4774-9358-62e1689dea36,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,3493.68083011744
259,Railroad Centerline,Existing,Merge,Surdex,2011-05-17T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,2a35f004-3a66-4490-a695-aa3a931f48c8,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,2237.4476359793
260,Railroad Abandoned,New,,Sanborn,2011-05-17T00:00:00.000Z,Parcel Data,Tax Dept V-497410 #B45,,Done,S. Bradbury,07e01fbe-b528-404b-adaf-14196126436f,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,147.479504086064
261,Railroad Abandoned,New,Merge,Sanborn,2011-05-03T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,3ffb9c5d-d3d0-4397-8739-50612f2ed96f,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,654.871140937156
262,Railroad Centerline,New,,Sanborn,2011-05-17T00:00:00.000Z,Parcel Data,Archer Daniels Midland Company,ADM,Done,S. Bradbury,c20dce6a-ad0e-444b-a498-525968f9223c,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,125.861407772367
263,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,6764f240-5c8f-431a-a8df-08cb09462949,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,583.890804621407
264,Railroad Abandoned,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,6513ff35-1902-4202-948e-254846a33cc4,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,205.888563019396
265,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,154f9834-8a2d-48a9-9ee0-85574e75faad,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,129.217464298869
266,Railroad Centerline,New,Tazewell County,Sanborn,2011-05-16T00:00:00.000Z,Parcel Data,Delete,,Done,S. Bradbury,d05bc2fa-0778-4890-9364-b78bcf161881,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,126.794941993948
267,Railroad Abandoned,New,,Sanborn,2011-05-17T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,aa269486-a692-4f00-89df-127b6362c087,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,106.253554919662
268,Railroad Centerline,Existing,Merge,Surdex,2011-05-03T00:00:00.000Z,Parcel Data,Burlington Northern & Santa Fe Railway Company,BN & SF,Done,S. Bradbury,adeb54ba-1e4b-4bf6-8741-ec369abb88e4,GISAdmin,2018-06-22T17:52:23.771Z,GISAdmin,2018-06-22T17:52:23.771Z,250.245179473137
